1390 10 (A N E M U L B J S O)

Acanthiza_apicalis  1000000000
Philemon_moluccensis	0001000000
Philemon_novaeguineae	0101000000
Philemon_plumigenis	0001000000
Philemon_subcorniculatus	0001000000
Phylidonyris_niger	1000000000
Phylidonyris_novaehollandiae	1000000000
Phylidonyris_pyrrhopterus	1000000000
Plectorhyncha_lanceolata	1000000000
Ptiloprora_erythropleura	0100000000
Ptiloprora_guisei	0100000000
Ptiloprora_mayri	0100000000
Ptiloprora_meekiana	0100000000
Ptiloprora_perstriata	0100000000
Ptiloprora_plumbea	0100000000
Ptilotula_flavescens	1100000000
Ptilotula_fusca	1000000000
Ptilotula_keartlandi	1000000000
Ptilotula_ornata	1000000000
Ptilotula_penicillata	1000000000
Ptilotula_plumula	1000000000
Purnella_albifrons	1000000000
Pycnopygius_cinereus	0100000000
Pycnopygius_stictocephalus	0101000000
Ramsayornis_fasciatus	1000000000
Ramsayornis_modestus	1101000000
Stomiopera_flava	1000000000
Stomiopera_unicolor	1000000000
Stresemannia_bougainvillei	0010000000
Sugomel_nigrum	1000000000
Timeliopsis_fulvigula	0100000000
Timeliopsis_griseigula	0100000000
Trichodere_cockerelli	1000000000
Vosea_whitemanensis	0010000000
Xanthotis_flaviventer	1101000000
Xanthotis_macleayanus	1000000000
Xanthotis_polygrammus	0100000000
Menura_alberti	1000000000
Menura_novaehollandiae	1000000000
Arses_insularis	0100000000
Arses_kaupi	1000000000
Arses_lorealis	1000000000
Arses_telescopthalmus	0100000000
Carterornis_chrysomela	0110000000
Carterornis_leucotis	1000000000
Carterornis_pileatus	0001000000
Clytorhynchus_hamlini	0010000000
Clytorhynchus_pachycephaloides	0010000000
Eutrichomyias_rowleyi	0000100000
Grallina_bruijnii	0100000000
Grallina_cyanoleuca	1101010000
Hypothymis_azurea	0000011111
Hypothymis_puella	0000100000
Mayrornis_schistaceus	0010000000
Monarcha_castaneiventris	0010000000
Monarcha_cinerascens	0111110000
Monarcha_erythrostictus	0010000000
Monarcha_frater	0100000000
Monarcha_megarhynchus	0010000000
Monarcha_melanopsis	1100000000
Monarcha_richardsii	0010000000
Monarcha_ugiensis	0010000000
Myiagra_alecto	1111010000
Myiagra_atra	0100000000
Myiagra_caledonica	0010000000
Myiagra_cervinicauda	0010000000
Myiagra_cyanoleuca	1110000000
Myiagra_eichhorni	0010000000
Myiagra_ferrocyanea	0010000000
Myiagra_galeata	0001000000
Myiagra_hebetior	0010000000
Myiagra_inquieta	1000000000
Myiagra_nana	1100000000
Myiagra_rubecula	1010000000
Myiagra_ruficollis	1100010000
Myiagra_vanikorensis	0010000000
Neolalage_banksiana	0010000000
Symposiachrus_axillaris	0100000000
Symposiachrus_barbatus	0010000000
Symposiachrus_bimaculatus	0001000000
Symposiachrus_boanensis	0001000000
Symposiachrus_browni	0010000000
Symposiachrus_everetti	0000100010
Symposiachrus_guttula	0101100000
Symposiachrus_infelix	0010000000
Symposiachrus_leucurus	0001000000
Symposiachrus_loricatus	0001000000
Symposiachrus_malaitae	0010000000
Symposiachrus_manadensis	0100000000
Symposiachrus_menckei	0010000000
Symposiachrus_mundus	0000010000
Symposiachrus_trivirgatus	1101010000
Symposiachrus_verticalis	0010000000
Symposiachrus_vidua	0010000000
Terpsiphone_affinis	0000001111
Terpsiphone_atrocaudata	0000000011
Terpsiphone_cinnamomea	0000100000
Terpsiphone_floris	0000010000
Terpsiphone_incei	0000000011
Anthus_cervinus	0000001001
Anthus_godlewskii	0000000001
Anthus_gustavi	0000111000
Anthus_gutturalis	0100000000
Anthus_hodgsoni	0000000001
Anthus_richardi	0000000001
Anthus_rufulus	0000111111
Dendronanthus_indicus	0000001111
Madanga_ruficollis	0001000000
Motacilla_alba	0000000001
Motacilla_cinerea	0111111111
Motacilla_citreola	0000000001
Motacilla_tschutschensis	1111111111
Anthipes_monileger	0000000001
Anthipes_solitaris	0000000011
Brachypteryx_cruralis	0000000001
Brachypteryx_leucophris	0000010111
Brachypteryx_montana	0000000100
Calliope_calliope	0000001001
Copsychus_saularis	0000001111
Cyanecula_svecica	0000000001
Cyanoptila_cumatilis	0000000111
Cyanoptila_cyanomelana	0000101111
Cyornis_banyumas	0000001100
Cyornis_caerulatus	0000001010
Cyornis_colonus	0000100000
Cyornis_concretus	0000001011
Cyornis_glaucicomans	0000000001
Cyornis_hainanus	0000000001
Cyornis_magnirostris	0000000001
Cyornis_olivaceus	0000001111
Cyornis_omissus	0000100000
Cyornis_ruficauda	0000001000
Cyornis_rufigastra	0000001111
Cyornis_superbus	0000001000
Cyornis_turcosus	0000001011
Cyornis_umbratilis	0000001011
Cyornis_unicolor	0000001111
Enicurus_borneensis	0000001000
Enicurus_leschenaulti	0000001111
Enicurus_ruficapillus	0000001011
Enicurus_schistaceus	0000000001
Eumyias_indigo	0000000100
Eumyias_panayensis	0001100000
Eumyias_thalassinus	0000001111
Ficedula_albicilla	0000001001
Ficedula_bonthaina	0000100000
Ficedula_buruensis	0001000000
Ficedula_dumetoria	0000011111
Ficedula_elisae	0000001001
Ficedula_harterti	0000010000
Ficedula_hodgsoni	0000001011
Ficedula_hyperythra	0001111111
Ficedula_mugimaki	0000101111
Ficedula_narcissina	0000001001
Ficedula_rufigula	0000100000
Ficedula_timorensis	0000010000
Ficedula_westermanni	0001111111
Ficedula_zanthopygia	0000000111
Heinrichia_calligyna	0000100000
Kittacincla_malabarica	0000001111
Kittacincla_stricklandii	0000001000
Larvivora_cyane	0000001011
Larvivora_ruficeps	0000000001
Monticola_gularis	0000001001
Monticola_solitarius	0001111111
Muscicapa_dauurica	0000011111
Muscicapa_ferruginea	0000001111
